# can_id	bit_offset	width_bits	signed	factor	offset	unit	name	comment
542	56	8	0	1	0		Tu78L_bBefehl2	Out56..63: Byte 7
542	57	1	0	1	0		Tu78L_xTOeffnen	Tuer-Oeffnungsbefehl : Taste Freigabe laenger als 3 Sekunden gedrueckt
542	58	1	0	1	0		Tu78L_xLTReset	Tuer-Offenhaltung bei Leittechnik-Reset
542	59	1	0	1	0		Tu78L_xTritt100Prozent	Reinigungsmodus Schiebetritt 100% ausfahren.
543	0	1	0	1	0		Tu78R_xFreigabe	Freigabe Befehl an Türe
543	0	8	0	1	0		Tu78R_bBefehl1	Out00..07: Byte 0
543	1	1	0	1	0		Tu78R_xFreigGege	Freigabe Befehl an Türe an Gegenseite
543	2	1	0	1	0		Tu78R_xNentrSper	Notentriegelung sperren (Zentralverriegelung)
543	4	1	0	1	0		Tu78R_xOhneTritt	Befehl Tritt nicht ausfahren
543	5	1	0	1	0		Tu78R_xModPara	Türe und Tritt sind im Parallelbetrieb
543	6	1	0	1	0		Tu78R_xResFehl	Fehler in der Türsteuerung wird resetiert
543	7	1	0	1	0		Tu78R_xOffenh	Türen offenhalten Behindertenwunsch
543	8	8	0	1	0		Tu78R_bTOpenIn	Offenhaltezeit Behindertentaster innen
543	16	8	0	1	0		Tu78R_bTOpenOut	Offenhaltezeit Behindertentaster aussen
543	24	8	0	1	0		Tu78R_bTOpen	Offenhaltezeit Türe
543	32	8	0	1	0		Tu78R_bTClose	Vorwarnzeit Zwangsschliessung
543	40	8	0	1	0		Tu78R_bFzgNummer	Fahrzeugnummer
543	48	8	0	1	0		Tu78R_bTOpenPutz	Offenhaltezeit Putzsteuerung
543	56	1	0	1	0		Tu78R_xUeberfurVorw	Überfuhr Vorwarnung: Aussentaster werden ignoriert.
543	56	8	0	1	0		Tu78R_bBefehl2	Out56..63: Byte 7
543	57	1	0	1	0		Tu78R_xTOeffnen	Tuer-Oeffnungsbefehl : Taste Freigabe laenger als 3 Sekunden gedrueckt
543	58	1	0	1	0		Tu78R_xLTReset	Tuer-Offenhaltung bei Leittechnik-Reset
543	59	1	0	1	0		Tu78R_xTritt100Prozent	Reinigungsmodus Schiebetritt 100% ausfahren.
548	0	1	0	1	0		FIS_xFR1Besetzt	Führerstand 1 aktiv
548	1	1	0	1	0		FIS_xFR2Besetzt	Führerstand 2 aktiv
548	2	1	0	1	0		FIS_xParkstell	Parkstellung
548	3	1	0	1	0		FIS_xManoever	Manöver (Signal ist nur auf den führenden Fz)
548	4	1	0	1	0		FIS_xUeberfuhr	Überfuhr
548	5	1	0	1	0		FIS_xUeberfVorw	Überfuhr Vorwarnung
548	6	1	0	1	0		FIS_xFahrricht1_od_NotsprFreig	Fahrrichtung (Vaudois) oder Freigabe Notsprechstellen (TPF)
548	7	1	0	1	0		FIS_xFahrricht2	
548	8	1	0	1	0		FIS_xHaltAnford	Halt Anforderung
548	9	1	0	1	0		FIS_xTFreigLi	Türvorwahl links, (auf EW1 bezogen)
548	10	1	0	1	0		FIS_xTFreigRe	Türvorwahl rechts, (auf EW1 bezogen)
548	11	1	0	1	0		FIS_xTVerriegelt	alle Türen geschlossen
548	12	1	0	1	0		FIS_xStillstand	Stillstand (v&lt;0.5km/h)
548	13	1	0	1	0		FIS_xZugbusOK	CAN Zugbus gültig getauft
548	14	1	0	1	0		FIS_xSparmod	Lastabwurf (Sparmodus)
548	15	1	0	1	0		FIS_xShutDown	Lastabwurf (Shut Down)
548	16	1	0	1	0		FIS_xUICBit1	Zugzusammenstellung Eigene UIC Taufnummer
548	16	8	0	1	0		FIS_bUICAnzF	
548	17	1	0	1	0		FIS_xUICBit2	Zugzusammenstellung Eigene UIC Taufnummer
548	18	1	0	1	0		FIS_xUICBit3	Zugzusammenstellung Eigene UIC Taufnummer
548	19	1	0	1	0		FIS_xUICBit4	Zugzusammenstellung Eigene UIC Taufnummer
548	20	1	0	1	0		FIS_xAnzFBit1	Zugzusammenstellung Anzahl Fahrzeuge
548	21	1	0	1	0		FIS_xAnzFBit2	Zugzusammenstellung Anzahl Fahrzeuge
548	22	1	0	1	0		FIS_xAnzFBit3	Zugzusammenstellung Anzahl Fahrzeuge
548	23	1	0	1	0		FIS_xAnzFBit4	Zugzusammenstellung Anzahl Fahrzeuge
548	24	1	0	1	0		FIS_xFz1TypBit1_od_Ausricht_Fz1	Fahrzeug 1 Typ (Flirt / nicht Flirt)  oder TPF : Ausrichtung Fahrzeug 1
548	25	1	0	1	0		FIS_xFz1TypBit2_od_Ausricht_Fz1	Fahrzeug 1 Typ (Flirt / nicht Flirt)  oder TPF : Ausrichtung Fahrzeug 1
548	26	1	0	1	0		FIS_xFz2TypBit1_od_Ausricht_Fz2	Fahrzeug 2 Typ (Flirt / nicht Flirt)  oder TPF : Ausrichtung Fahrzeug 2
548	27	1	0	1	0		FIS_xFz2TypBit2_od_Ausricht_Fz2	Fahrzeug 2 Typ (Flirt / nicht Flirt)  oder TPF : Ausrichtung Fahrzeug 2
548	28	1	0	1	0		FIS_xFz3TypBit1_od_Ausricht_Fz3	Fahrzeug 3 Typ (Flirt / nicht Flirt)  oder TPF : Ausrichtung Fahrzeug 3
548	29	1	0	1	0		FIS_xFz3TypBit2_od_Ausricht_Fz3	Fahrzeug 3 Typ (Flirt / nicht Flirt)  oder TPF : Ausrichtung Fahrzeug 3
548	30	1	0	1	0		FIS_xFz4TypBit1_od_Ausricht_Fz4	Fahrzeug 4 Typ (Flirt / nicht Flirt)  oder TPF : Ausrichtung Fahrzeug 4
548	31	1	0	1	0		FIS_xFz4TypBit2_od_Ausricht_Fz4	Fahrzeug 4 Typ (Flirt / nicht Flirt)  oder TPF : Ausrichtung Fahrzeug 4
548	32	1	0	1	0		FIS_xLandCH_od_LandBit0	Landeswahl, CH, D, F, I
548	33	1	0	1	0		FIS_xLandD_od_LandBit1	Landeswahl, CH, D, F, I
548	34	1	0	1	0		FIS_xLandF_od_LandBit2	Landeswahl, CH, D, F, I
548	35	1	0	1	0		FIS_xLandI_od_LandBit3	Landeswahl, CH, D, F, I
548	36	1	0	1	0		FIS_xEnergiespar	Energiesparmodus Fahrzeug
548	37	1	0	1	0		FIS_xNBA	Meldung Notbremsalarmierung
548	40	1	0	1	0		FIS_xNotereignis_A	Notereignis Wagen A
548	40	8	0	1	0		FIS_bNotereignis	Notereignis
548	41	1	0	1	0		FIS_xNotereignis_B	Notereignis Wagen B
548	42	1	0	1	0		FIS_xNotereignis_C	Notereignis Wagen C
548	43	1	0	1	0		FIS_xNotereignis_D	Notereignis Wagen D
548	48	16	0	1	0		FIS_wGeschw	Aktuelle Geschwindigkeit
552	0	1	0	1	0		WC_xWCReset	Reset der WC Steuerung
552	1	1	0	1	0		WC_xWCEntleerungunterdrueckt	WC Entleerung unterdrückt
552	16	16	0	1	0		WC_wAistFz	Beschleunigung des Fahrzeuges
552	32	8	0	1	0		WC_bOptions	1: Dowald / 2: TuerMechamisch / 3: Grauwasser / 4:Bio / 5: HeizAusBesetzt / 6: Zentralschweiz / 7: Alssace_TILO / 8: Verzögerung Summenfehler
559	0	1	0	1	0		QxBinOutput1_47	OUT_00
559	1	1	0	1	0		QxBinOutput2_47	OUT_01
559	2	1	0	1	0		QxBinOutput3_47	OUT_02
559	3	1	0	1	0		QxBinOutput4_47	OUT_03
559	4	1	0	1	0		QxBinOutput5_47	OUT_04
559	5	1	0	1	0		QxBinOutput6_47	OUT_05
559	6	1	0	1	0		QxBinOutput7_47	OUT_06
559	7	1	0	1	0		QxBinOutput8_47	OUT_07
560	0	1	0	1	0		QxLTAus	Relais Speisung Leittechnik AUS
560	1	1	0	1	0		QxPfeifeistEin	Pfeife gedrückt (NUR CAN 2)
560	2	1	0	1	0		QxHW_FLG_FLG	FLG-FLG HW-Ueberwachung
560	3	1	0	1	0		QxHSHilfrelais	Hilfsrelais Hauptschalter
560	4	1	0	1	0		QxHSEin	Hauptschalter EIN
560	5	1	0	1	0		QxSummerTief	Summer Tiefton Führerraum
560	6	1	0	1	0		QxNBUeRel	Relais Notbremsüberbrückung
560	7	1	0	1	0		QxSummerHoch	Summer Hochton Führerraum
560	8	1	0	1	0		QxCCTV_AFZ_od_SpeichTELOC	Speisung CCTV AFZ oder Speicherblockierung TELOC 1500ce
560	9	1	0	1	0		QxUmschEn_od_CCTV_AFZ	Umschaltung Energiezähler oder Speisung CCTV AFZ (Vaudois 2. Serie)
560	10	1	0	1	0		QxFedSpEPVenti	EP-Ventil Federspeicher
560	11	1	0	1	0		QxLMResetLT	Meldelampe Reset Leittechnik
560	12	1	0	1	0		QxSpeisEthernet	Speisung Ethernet Switches (Nur CAN1) / Zugfunk VACMA Alarme (nur CAN2)
560	13	1	0	1	0		QxSpeisDilax_FIS	Speisung Dilax (CAN1); Speisung FIS (CAN 2)
560	14	1	0	1	0		QxSpeisVideoUbw_SpeichTELOC	Speisung Videoüberwachung (CAN1); Meldelampe Speicherblockierung Teloc (CAN2)
560	15	1	0	1	0		QxSchnellbrFLG_or_SichSteu_DIFF	Hilfsrelais Schnellbremsauslösung FLG oder Sicherheitssteuerung  (letzteres bei differenzierter Schnellbremsauslösung FLG und Sicherheitssteuerung)
561	0	1	0	1	0		RQxLTAus	Relais Speisung Leittechnik AUS REDUNDANT
561	1	1	0	1	0		RQxPfeifeistEin	Pfeife gedrückt REDUNDANT (NUR CAN 1)
561	2	1	0	1	0		RQxHW_FLG_FLG	FLG-FLG HW-Ueberwachung REDUNDANT
561	3	1	0	1	0		RQxHSHilfrelais	Hilfsrelais Hauptschalter REDUNDANT
561	4	1	0	1	0		RQxHSEin	Hauptschalter EIN REDUNDANT
561	5	1	0	1	0		RQxSummerTief	Summer Tiefton Führerraum REDUNDANT
561	6	1	0	1	0		RQxSchnellbremsFLG_od_KIS	Ansteuerung Schnellbrems-Relais FLG  (bei differenzierter Schnellbremsauslösung FLG und Sicherheitssteuerung) oder Speisung KIS (Vaudois 2. Serie)
561	7	1	0	1	0		RQxSummerHoch	Summer Hochton Führerraum REDUNDANT
561	8	1	0	1	0		RQxIndusiNK03	Signal NK03 Indusi; REDUNDANT (CAN1)
561	9	1	0	1	0		RQxUmschEn	Umschaltung Energiezähler Redundant
561	10	1	0	1	0		RQxFedSpEPVenti	EP-Ventil Federspeicher REDUNDANT
561	11	1	0	1	0		RQxLMBBAAlarm	Brandbekämpfungsanlage Alarm REDUNDANT
561	12	1	0	1	0		RQxLMPark	Leuchtmelder Parkstellung
561	13	1	0	1	0		RQxLMMGBremsFR	Leuchtmelder MG-Bremse (REDUNDANT)
561	14	1	0	1	0		RQxLMResetLT	Meldelampe Reset Leittechnik REDUNDANT
561	15	1	0	1	0		RQxSchnellbrFLG_or_SichSteu	Hilfsrelais Schnellbremsauslösung FLG oder Sicherheitssteuerung REDUNDANT  (letzteres bei differenzierter Schnellbremsauslösung FLG und Sicherheitssteuerung)
562	0	1	0	1	0		QxZSS15kVEIN	Zugsammelschine 15kV EIN
562	1	1	0	1	0		QxZSS25kVEIN	Zugsammelschine 25kV EIN
562	2	1	0	1	0		QxDepotSpZuschal	Depotspeisung zuschalten
562	3	1	0	1	0		QxDepSpVorlaZK	Depotspeisung Vorladungszwischenkreis
562	4	1	0	1	0		QxTrennSR1	Trennung Stromrichter 1
562	5	1	0	1	0		QxKprSchuetz	Schütz Kompressor
562	6	1	0	1	0		QxTrennSR2	Trennung Stromrichter 2
562	7	1	0	1	0		QxSR1BattLad_od_HeizungMGB_LDG	Umschaltung Batterieladung auf SR1 oder Heizung Magnetschienenbremse LDG
562	8	1	0	1	0		QxSchuetzHBU1	Schütz HBU 1
562	9	1	0	1	0		QxSchuetzHBU2	Schütz HBU 2
562	10	1	0	1	0		QxLaengsKupHBU1	Schütz 1 Laengskupplung HBU
562	11	1	0	1	0		QxLaengsKupHBU2	Schütz 2 Laengskupplung HBU
562	12	1	0	1	0		QxSR3FreqVar	Schütz SR3 Frequenzvariabel
562	13	1	0	1	0		QxTrafoOlPumpe	Trafo Ölpumpe EIN
562	14	1	0	1	0		QxTroecknVentil	Ventil Lufttröckner
562	16	1	0	1	0		QxSSMBit1	Störstrommonitor Systemwahl Bit 1
562	17	1	0	1	0		QxSSMBit2	Störstrommonitor Systemwahl Bit 2
562	18	1	0	1	0		QxSSMBit3	Störstrommonitor Systemwahl Bit 3
562	19	1	0	1	0		QxSSMTest100Hz	Störstrommonitor Self-Test 100Hz
562	20	1	0	1	0		QxSSMTest42Hz	Störstrommonitor Self-Test 42Hz
562	21	1	0	1	0		QxTrennCMD25kV	Trenner CMD 25kV
562	22	1	0	1	0		QxTrennCMD15kV	Trenner CMD 15kV
562	23	1	0	1	0		QxSpeisDilaxAus	Speisung Dilax aus
562	24	1	0	1	0		QxKlimaKlappeAufFR	Luftklappensteuerung Klima FR Auf
562	25	1	0	1	0		QxKlimaKlappeZuFR	Luftklappensteuerung Klima FR Zu
562	26	1	0	1	0		QxVentiFahrmotor	Schütz Venti Fahrmotor
562	27	1	0	1	0		QxVentiKuehlturm	Schütz Venti Kühlturm
562	28	1	0	1	0		QxSanderHeizung	Schütz Sanderheizung
562	31	1	0	1	0		QxIndusiNK03	Signal NK03 Indusi
563	0	1	0	1	0		RQxTrafoOlPumpe	Trafo Ölpumpe EIN REDUNDANT
563	1	1	0	1	0		RQxKprSchuetz	Schütz Kompressor REDUNDANT
563	3	1	0	1	0		RQxTroecknVentl	Ventil Lufttroeckner REDUNDANT
563	5	1	0	1	0		RQxSSMBit1	Störstrommonitor Systemwahl Bit 1 REDUNDANT
563	6	1	0	1	0		RQxSSMBit2	Störstrommonitor Systemwahl Bit 2 REDUNDANT
563	7	1	0	1	0		RQxSSMBit3	Störstrommonitor Systemwahl Bit 3 REDUNDANT
563	8	1	0	1	0		RQxSchuetzHBU1	Schütz HBU SR1 REDUNDANT
563	9	1	0	1	0		RQxSchuetzHBU2	Schütz HBU SR2 REDUNDANT
563	10	1	0	1	0		RQxLaengsKupHBU1	Schütz Längskupplung 1
563	11	1	0	1	0		RQxLaengsKupHBU2	Schütz Längskupplung 2
563	12	1	0	1	0		RQxSR3FreqVar	Schütz SR3 Frequenzvariabel
563	13	1	0	1	0		RQxVentiFahrmotor	Schütz Ventilator Fahrmotor
563	14	1	0	1	0		RQxVentiKuehlturm	Schütz Ventilator Kühlturm
564	0	1	0	1	0		QxNotBelchtung	Schütz Notbeleuchtung
564	1	1	0	1	0		QxMGBrUeberTaste	MG-Bremse Direktansteuerung Taste (CAN1 = LDG1) (CAN2 = LDG2)
564	2	1	0	1	0		RQxPantoEPVentil	EP-Ventil Stromabnehmer REDUNDANT (CAN1=CH) (CAN2=D)
564	3	1	0	1	0		RQxHilfsKompEIN	Hilfskompressor ein REDUNDANT
564	4	1	0	1	0		RQxNBAtest	Notbremsalarmierung test redundant
564	5	1	0	1	0		QqTuFrBA	keine Tuerfreigabe Platform (CAN1=Wagen B  CAN2=Wagen A)
564	6	1	0	1	0		QxTuFrL_B_A	Tuerfreigabe links (CAN1=Wagen B   CAN2=Wagen A)
564	7	1	0	1	0		QxTuFrR_B_A	Tuerfreigabe rechts (CAN1=Wagen B   CAN2=Wagen A)
565	5	1	0	1	0		RQxVentilHptLuft	Ventil Hauptluftbehaelter REDUNDANT
565	6	1	0	1	0		RQxRueckspiegel	Rückspiegel ausfahren
565	7	1	0	1	0		RQxTyphon	Ansteuerung Typhon
566	0	1	0	1	0		QxNischHeizFR	Konvektionsheizkörper Nische Führerraum
566	1	1	0	1	0		QxScheibUFR	Scheibenwischer unbesetzter Führerraum
566	2	1	0	1	0		QxLMKompr	Meldelampe Kompressor
566	3	1	0	1	0		QxLMBBAAlarm	Meldelampe Brandbekämpfungsanlage Alarm
566	4	1	0	1	0		QxUmschaltRel	Relais Umschaltung ZB Anzeige
566	6	1	0	1	0		QxLMZugstrennung	Meldelampe Zugstrennung
566	8	1	0	1	0		QxLMNotbrems	Meldelampe Notbremse FR
566	9	1	0	1	0		QxLMEvakuier	Meldelampe Evakuieren FR
566	10	1	0	1	0		QxLMWaschen	Meldelampe Waschstrasse FR
566	11	1	0	1	0		QxLMKlimaAus	Meldelampe Klima Aus
566	12	1	0	1	0		QxBattLadu	Batterieladung vorhanden FR
566	13	1	0	1	0		QxPruefSiSteu	Meldelampe Prüfung Sicherheitssteuerung FR
566	14	1	0	1	0		QxLMEntriegLi	Meldelampe entriegeln links FR
566	15	1	0	1	0		QxLMEntriegRe	Meldelampe entiregeln rechts FR
566	16	1	0	1	0		QxLMOffenhaltenFR	Leuchtmelder Offenhalten FR
566	17	1	0	1	0		QxDBel	Schütz Dienstbeleuchtung
566	18	1	0	1	0		QxZugschluss	Schütz Zugschluss
566	19	1	0	1	0		QxLMSchutzStreck	Meldelampe Schutzstrecke
566	20	1	0	1	0		QxRangier	Schütz Rangierbeleuchtung
566	21	1	0	1	0		QxWarnsignal_CH	Schütz Warnsignal Schweiz
566	24	1	0	1	0		QxLMSchleuderFR	Meldelampe Schleuderbremse FR
566	25	1	0	1	0		QxLMScheibhEINFR	Meldelampe Scheibenheizung EIN FR
566	26	1	0	1	0		QxKonvHeizFR	Konvektionsheizkörper FR
566	27	1	0	1	0		QxLMScheibhAUSFR	Meldelampe Scheibenheizung AUS FR
566	28	1	0	1	0		QxLMRollstuhlFR	Meldelampe Rollstuhl/Kinderwagen FR
566	29	1	0	1	0		QxLMHaltanforFR	Meldelampe Haltanforderung FR
566	30	1	0	1	0		QxEntkuppelFR	Entkupplungsbefehl Rückmeldung
566	31	1	0	1	0		QxKonvHeizOK	Keine Übertemperatur Konvektionsheizung
567	1	1	0	1	0		QxLMEntkupp12FR	Meldelampe Entkuppeln 1-2
567	2	1	0	1	0		QxLMEntkupp23FR	Meldelampe Entkuppeln 2-3
567	3	1	0	1	0		QxLMEntkupp34FR	Meldelampe Entkuppeln 3-4
567	4	1	0	1	0		QxLMZugbelFR	Meldelampe Zugbeleuchtung EIN/AUS FR
567	5	1	0	1	0		QxBremsefestFR	Rückmeldung fest Bremsprobe
567	6	1	0	1	0		QxBremseloseFR	Rückmeldung lose Bremsprobe
567	7	1	0	1	0		QxLM_HSAUS_FR	Hauptschalter Meldelampe FR
567	8	1	0	1	0		QxLMDBel1RotFR	Dienstbeleuchtung Signalisation FR
567	9	1	0	1	0		QxLMDBel1WeisFR	Rangierbeleuchtung Signalisation FR
567	10	1	0	1	0		QxLMSanden	Meldelampe Sanden
567	12	1	0	1	0		QxLMFestBrAUSFR	Meldelampe Feststellbremse AUS FR
567	13	1	0	1	0		QxLMFestBrEINFR	Meldelampe Feststellbremse EIN FR
567	14	1	0	1	0		QxLMStoerungFR	Meldelampe Störung FR
567	15	1	0	1	0		QxLMParkFR	Meldelampe Parkstellung FR
567	16	1	0	1	0		QxScheibheizFR	Schütz Scheibenheizung Front FR
567	17	1	0	1	0		QxScheibeSeitFR	Schütz Scheibenheizung Seite FR
567	18	1	0	1	0		QxScheibAbtauFR	Schütz Abtauen FR
567	19	1	0	1	0		QxLMMGBremsFR	Meldelampe Magnetschienenbremse FR
567	20	1	0	1	0		QxLMStoerVAnzFR	Störlampe V-Anzeige FR
567	23	1	0	1	0		QxLMEntpannFR	Meldelampe Entpannung FR
568	0	1	0	1	0		RQxLMNotbremsFR	Meldelampe Notbremse FR REDUNDANT
568	1	1	0	1	0		RQxLMStoerungFR	Meldelampe Störung FR REDUNDANT
568	2	1	0	1	0		RQxLMEntpannFR	Meldelampe Entpannung FR REDUNDANT
568	3	1	0	1	0		RQxLMZugstrenn	Meldelampe Zugstrennung REDUNDANT
568	4	1	0	1	0		RQxWarnsignal_CH	Schütz Warnsignal Schweiz REDUNDANT
568	5	1	0	1	0		RQxLMFestBAUSFR	Meldelampe Feststellbremse AUS FR REDUNDANT
568	6	1	0	1	0		RQxLMFestBEINFR	Meldelampe Feststellbremse EIN FR REDUNDANT
568	7	1	0	1	0		RQxLM_HSAUS_FR	Hauptschalter Meldelampe FR REDUNDANT
568	8	1	0	1	0		RQxBremsefestFR	Rückmeldung fest Bremsprobe
568	9	1	0	1	0		RQxBremseloseFR	Rückmeldung lose Bremsprobe
568	10	1	0	1	0		RQxDienstbelFR	Schütz Dienstbeleuchtung REDUNDANT
568	11	1	0	1	0		RQxRangierbelFR	Schütz Rangierbeleuchtung REDUNDANT
568	12	1	0	1	0		RQxZugschlFR	Schütz Zugschluss REDUNDANT
568	13	1	0	1	0		RQxLMTurFreiLFR	Meldelampe Türentriegelung links FR REDUNDANT
568	14	1	0	1	0		RQxLMTurFreiRFR	Meldelampe Türentriegelung rechts FR REDUNDANT
568	15	1	0	1	0		RQxLMHaltanfoFR	Meldelampe Haltanforderung FR REDUNDANT
569	0	1	0	1	0		QxBeleuchtung	Beleuchtung
569	1	1	0	1	0		QxPantoEPVentil	EP-Ventil Stromabnehmer (CAN1 = D) (CAN2 = CH)
569	2	1	0	1	0		QxMGBrV_Kontakt	MG-Bremse V Kontakt zu Druckschalter (CAN1 = LDG2) (CAN2 = LDG1)
569	3	1	0	1	0		QxTuFrL_A_B	Tuerfreigabe links (CAN1=Wagen A  CAN2=Wagen B)
569	4	1	0	1	0		QxTuFrR_A_B	Tuerfreigabe rechts (CAN1=Wagen A  CAN2=Wagen B)
569	5	1	0	1	0		QqTuFrAB	keine Tuerfreigabe Platform (CAN1=Wagen A  CAN2=Wagen B)
569	6	1	0	1	0		QxHKprEntlastung	Entlastung des Hilfskompressors beim Aufstart (Stromreduktion bei der Einschaltung des DC-Motors)
569	7	1	0	1	0		QxNBAtest	test Notbremsalarmierung
569	8	1	0	1	0		QxKonvHeizGr1	Konvektionsheizkörper ein Gruppe 1
569	9	1	0	1	0		QxUmluftTuer	Umluftheizer Türen
569	10	1	0	1	0		QxUmluftWagUeb	Umluftheizer Wagenübergang
569	11	1	0	1	0		QxHilfsKprEin	Hilfskompressor EIN
569	12	1	0	1	0		QxKonvHeizGr2	Konvektionsheizkörper ein Gruppe 2
569	13	1	0	1	0		QxKonvHeizGr3	Konvektionsheizkörper ein Gruppe 3
569	14	1	0	1	0		Qx400VOK	400 V OK
569	15	1	0	1	0		QxSchiebetuereOdRepeater	Schiebetüre 1. Klasse öffnen oder Repeater
569	16	1	0	1	0		QxHaltanforderungRegistriert_AB	Haltanforderung registriert Wagen A/B
570	0	1	0	1	0		RQxNotBelEin	Notbeleuchtung Ein REDUNDANT
570	1	1	0	1	0		RQxNotBelAus	Notbeleuchtung Aus REDUNDANT
570	2	1	0	1	0		RQxLaengKupZSSC	Längskupplung Zugsammelschiene REDUNDANT (Nur CAN 1)
570	3	1	0	1	0		QxWCEntleerungFrei	Freigabe WC entleerung
570	5	1	0	1	0		QqTuFrCD	Tuerfreigabe Platform (CAN1=Wagen C  CAN2=Wagen D)
570	6	1	0	1	0		QxTuFrL_C_D	Tuerfreigabe links (CAN1=Wagen C  CAN2=Wagen D)
570	7	1	0	1	0		QxTuFrR_C_D	Tuerfreigabe rechts (CAN1=Wagen C  CAN2=Wagen D)
571	0	1	0	1	0		QxNSpeisHLSlave	Relais Nachspeisung HL Slave
571	4	1	0	1	0		QxBBAFreigHeizma	Brandbekämpfungsanlage Freigabe Heizmatten Löschwassertank 1-3
571	5	1	0	1	0		QxSysTestBBA	Brandbekämpfungsanlage Systemtest
571	6	1	0	1	0		QxBBALMNA	Brandbekämpfungsanlage Löschsunterdrückung FR_A
571	7	1	0	1	0		QxBBALMNB	Brandbekämpfungsanlage Löschsunterdrückung FR_B
572	0	1	0	1	0		FZPF_QxFR1Aktiv	Führerraum 1 besetzt
572	1	1	0	1	0		FZPF_QxFR2Aktiv	Führerraum 2 besetzt
572	2	1	0	1	0		FZPF_QxParkEin	Parkstellung ein
572	3	1	0	1	0		FZPF_QxManoever	Manövertaste betätigt
572	4	1	0	1	0		FZPF_QxUeberfuhr	Ueberfuhr
572	5	1	0	1	0		FZPF_QxUeberfVorw	Ueberfuhr Vorwarnung
572	6	1	0	1	0		FZPF_QxFahrricht2	Fahrrichtung Rückwärts Richtung Führerraum 2
572	7	1	0	1	0		FZPF_QxFahrricht1	Fahrrichtung Vorwärts Richtung Führerraum 1
572	8	1	0	1	0		FZPF_QxHaltAnford	Haltanforderung
572	9	1	0	1	0		FZPF_QxTuerVorwLi	Tür Vorwahl Links
572	10	1	0	1	0		FZPF_QxTuerVorwRe	Tür Vorwahl Rechts
572	11	1	0	1	0		FZPF_QxTuerenZu	Alle Türen geschlossen
572	12	1	0	1	0		FZPF_QxStillstand	Stillstandssignal
572	13	1	0	1	0		FZPF_QxZugbusGetau	Meldung Zugbus getauft
572	14	1	0	1	0		FZPF_QxSparmodFZPF	Sparmodus FZPF (Lastabwurf)
572	15	1	0	1	0		FZPF_QxSparmodAppli	Sparmodus Applikation (Lastabwurf)
572	16	1	0	1	0		FZPF_QxShutDownFZPF	Shut Down FZPF (Lastabwurf)
572	17	1	0	1	0		FZPF_QxShutDownApp	Shut Down Applikation (Lastabwurf)
572	18	1	0	1	0		FZPF_QxNotbreAlarm	Betätigung der Fahrgastnotbremse
572	19	1	0	1	0		FZPF_QxNBUeAktiv	Notbremsüberbrückung aktiv
572	20	1	0	1	0		FZPF_QxBrandmeldung	Brandmeldung
572	21	1	0	1	0		FZPF_QxAussenanzAus	Aussenanzeigen Ausschalten
572	22	1	0	1	0		FZPF_QxZugBesetzt	Zug besetzt
572	32	8	0	1	0		FZPF_QbLandeswahl	Landeswahl
572	40	8	0	1	0		FZPF_QbTaufNrZugbus	Tauf Nummer Zugbus
572	48	8	0	1	0		FZPF_QbAnzFzgZugbus	Anzahl der Fahrzeuge am Zugbus
573	0	8	0	1	0		DB_bIstPosWagALi	Tritt Ist-Position Wagen A Links
573	8	8	0	1	0		DB_bIstPosWagARe	Tritt Ist-Position Wagen A Rechts
573	16	8	0	1	0		DB_bIstPosWagBLi	Tritt Ist-Position Wagen B Links
573	24	8	0	1	0		DB_bIstPosWagBRe	Tritt Ist-Position Wagen B Rechts
573	32	8	0	1	0		DB_bIstPosWagCLi	Tritt Ist-Position Wagen C Links
573	40	8	0	1	0		DB_bIstPosWagCRe	Tritt Ist-Position Wagen C Rechts
573	48	8	0	1	0		DB_bIstPosWagDLi	Tritt Ist-Position Wagen D Links
573	56	8	0	1	0		DB_bIstPosWagDRe	Tritt Ist-Position Wagen D Rechts
574	0	1	0	1	0		DP_xSig2262	%Powerfail Diagnose-Rechner : Leittechnik AUS, Sicherung offener Dateien
574	1	1	0	1	0		DP_xSig2202	Grundmenue und Prozesswerte :                                Zustand Hauptschalter Wagen A
574	2	1	0	1	0		DP_xSig2203	Grundmenue und Prozesswerte :                                Zustand Hauptschalter Wagen B
574	3	1	0	1	0		DP_xSig2315	Prozesswerte :                                                        Stillstand
574	4	1	0	1	0		DP_xSig2240	Prozesswerte :                                                        Notfahrt FR1
574	5	1	0	1	0		DP_xSig2241	Prozesswerte :                                                        Notfahrt FR2
574	6	1	0	1	0		DP_xSig2027	Display Zugsübersicht und Lupe Fahrzeug :                FR1 Besetz
574	7	1	0	1	0		DP_xSig2028	Display Zugsübersicht und Lupe Fahrzeug :                FR2 Besetz
574	8	1	0	1	0		DP_xSig2034	Flirt Vaudois 1. Serie
574	9	1	0	1	0		DP_xSig2035	Flirt Vaudois 2. Serie
574	10	1	0	1	0		DP_xSig2032	Flirt SOB 2. Serie
574	11	1	0	1	0		DP_xSig2033	Flirt TPF
574	12	1	0	1	0		DP_xSig2339	Fzg mit trocken Trafo
574	13	1	0	1	0		DP_xSig1974	Display Alarmsummer für (Störung Prio A, Abrüsten bei Parkstellung)
574	16	8	0	1	0	V	DP_bSig1756	Grundmenue und Prozesswerte und Hilfsbetriebe ;     Batteriespannung
574	24	8	0	1	0	km/h	DP_bSig1895	Display Prozesswerte                                     :     Fahrzeuggeschwindigkeit
